OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,CreationDate,Creator,EditDate,Editor,Shape__Area,Shape__Length,Shape__Acreage,GlobalID
506,GWMP,Lands - http://landsnet.nps.gov/tractsnet/documents/GWMP/Metadata/gwmp_metadata.xml,George Washington Memorial Parkway,2021/02/10 00:00:00+00,VA,NC,584569,National Parkway,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048162,George Washington,2021/04/02 04:06:42.944+00,RJohnson@nps.gov_nps,2021/04/02 04:06:42.944+00,RJohnson@nps.gov_nps,44536021.35,312796.3392,6657.188353,b95a1d40-a974-49aa-8f90-5487bbf70376
496,GETT,Lands - http://landsnet.nps.gov/tractsnet/documents/GETT/METADATA/gett_metadata.xml,Gettysburg National Military Park,2021/01/11 00:00:00+00,PA,NE,1175577,National Military Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2220221,Gettysburg,2021/04/02 03:10:28.127+00,RJohnson@nps.gov_nps,2021/04/02 03:10:28.127+00,RJohnson@nps.gov_nps,41670785.5,94842.40058,6067.828172,8c09ebc1-f5e2-4138-8fc7-518938217e3f
6,GICL,Lands - http://landsnet.nps.gov/tractsnet/documents/GICL/Metadata/gicl_metadata.xml,Gila Cliff Dwellings National Monument,2004/05/10 00:00:00+00,NM,IM,928945,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047972,Gila Cliff Dwellings,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:06:41.505+00,RJohnson@nps.gov_nps,3510361.492,9337.71218,605.3428107,b6074c39-ddb2-4d1c-9586-ebeea1f33df1
328,GLBA,Lands - http://landsnet.nps.gov/tractsnet/documents/GLBA/Metadata/GLBA_metadata.xml,Glacier Bay National Park,2019/03/21 00:00:00+00,AK,AK,1416041,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225695,Glacier Bay,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:45:06.193+00,RJohnson@nps.gov_nps,48488640182,1398465.59,3284348.037,5ec3b512-ef0a-4780-b3ec-0dc08e75e1ad
260,GLAC,Lands - http://landsnet.nps.gov/tractsnet/documents/GLAC/Metadata/GLAC_metadata.xml,Glacier National Park,2017/08/18 00:00:00+00,MT,IM,1803454,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2230264,Glacier,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:36:58.706+00,RJohnson@nps.gov_nps,9351571347,506613.4712,1008098.668,e6e9c0f3-8a9f-48e8-80ff-4bb2743cb043
213,GLCA,Lands - http://landsnet.nps.gov/tractsnet/documents/GLCA/METADATA/glca_metadata.xml,Glen Canyon National Recreation Area,2018/10/04 00:00:00+00,UT,IM,23865,National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209616,Glen Canyon,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:31:43.231+00,RJohnson@nps.gov_nps,8057031421,2069799.24,1250322.484,63c797c2-351d-490d-896f-1ba6c32d658a
185,GOGA,Lands - http://landsnet.nps.gov/tractsnet/documents/GOGA/Metadata/goga_metadata.xml,Golden Gate National Recreation Area,2015/04/20 00:00:00+00,CA,PW,255952,National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221820,Golden Gate,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:28:34.615+00,RJohnson@nps.gov_nps,535132455.2,633316.1637,82466.76394,ff4f7ebd-10f5-45b1-ad9d-962ccab9cdd9
119,GOSP,Lands - http://landsnet.nps.gov/tractsnet/documents/GOSP/Metadata/gosp_metadata.xml,Golden Spike National Historical Park,2011/02/17 00:00:00+00,UT,IM,1428242,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2175723,Golden Spike,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2021/01/10 21:53:56.934+00,RJohnson@nps.gov_nps,19348834.63,73082.53582,2669.89212,0f0e151d-d739-4539-ab12-b6ec9709f0e0
147,GOIS,Lands - http://landsnet.nps.gov/tractsnet/documents/GOIS/Metadata/gois_metadata.xml,Governors Island National Monument,2012/08/15 00:00:00+00,NY,NE,2092022,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2188823,Governors Island,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:24:14.559+00,RJohnson@nps.gov_nps,160551.875,2618.476331,22.78541743,b67804b5-93dd-48c7-95aa-8394197b1250
307,GRCA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRCA/METADATA/grca_metadata.xml,Grand Canyon National Park,2021/01/08 00:00:00+00,AZ,IM,23866,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209617,Grand Canyon,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2021/04/03 04:20:29.969+00,RJohnson@nps.gov_nps,7487847409,2135273.487,1203251.675,ea1af2a4-fa68-4b4d-8081-cf9ec96bafd7
71,GRPO,Lands - http://landsnet.nps.gov/tractsnet/documents/GRPO/Metadata/grpo_metadata.xml,Grand Portage National Monument,2009/12/14 00:00:00+00,MI,MW,644333,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049054,Grand Portage,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:15:10.915+00,RJohnson@nps.gov_nps,6395838.469,46692.8451,708.3037125,dd4011ae-b370-402a-bd9f-e5db89acbd58
272,GRTE,Lands - http://landsnet.nps.gov/tractsnet/documents/GRTE/Metadata/grte_metadata.xml,Grand Teton National Park,2018/03/30 00:00:00+00,WY,IM,1597571,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047976,Grand Teton,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:38:24.772+00,RJohnson@nps.gov_nps,2410496679,351764.858,310014.1156,a554a3df-703c-4744-ba64-8081476f9a87
265,GRKO,Lands - http://landsnet.nps.gov/tractsnet/documents/GRKO/Metadata/grko_metadata.xml,Grant-Kohrs Ranch National Historic Site,2017/11/30 00:00:00+00,MT,IM,806847,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2220223,Grant-Kohrs Ranch,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:37:34.370+00,RJohnson@nps.gov_nps,13410009.48,20573.55466,1575.615407,86e098c1-d651-4890-bc56-ef6267cf1e3c
70,GRBA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRBA/Metadata/grba_metadata.xml,Great Basin National Park,2009/09/10 00:00:00+00,NV,PW,862430,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048548,Great Basin,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:15:04.228+00,RJohnson@nps.gov_nps,515901035.9,132859.9994,77001.19239,fa54b854-460a-4b03-881a-31bd0a5fabdb
276,GRSA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRSA/METADATA/grsa_metadata.xml,Great Sand Dunes National Park,2018/03/28 00:00:00+00,CO,IM,2733443,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194474,Great Sand Dunes,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:38:49.713+00,RJohnson@nps.gov_nps,698046849.6,125685.1078,149272.9739,53749c2e-ed19-4a02-8a4b-d3440e359052
412,GRSM,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,Great Smoky Mountains National Park,2013/12/18 00:00:00+00,NC,SE,1018241,National Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Great Smoky Mountains,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,3178103337,808754.0472,518050.23,e211338d-f93c-4e88-b957-3483eee77b83
501,GREE,Lands - http://landsnet.nps.gov/tractsnet/documents/GREE/Metadata/gree_metadata.xml,Greenbelt Park,2021/03/03 00:00:00+00,MD,NC,597496,Other Designation,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048160,Greenbelt,2021/04/02 03:45:48.131+00,RJohnson@nps.gov_nps,2021/04/02 03:45:48.131+00,RJohnson@nps.gov_nps,7707043.563,22476.18369,1149.121089,4c534b56-24d2-4f1d-9e2c-d453e7083e28
103,GUMO,Lands - http://landsnet.nps.gov/tractsnet/documents/GUMO/Metadata/gumo_metadata.xml,Guadalupe Mountains National Park,2010/12/21 00:00:00+00,TX,IM,1377201,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2167742,Guadalupe Mountains,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:19:02.469+00,RJohnson@nps.gov_nps,491447398,134372.1717,87224.47689,ec546685-d3a7-448d-937b-f509fb8fd3a4
463,GUCO,Lands - http://landsnet.nps.gov/tractsnet/documents/GUCO/Metadata/guco_metadata.xml,Guilford Courthouse National Military Park,2020/09/23 00:00:00+00,NC,SE,986193,National Military Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223245,Guilford Courthouse,2020/10/03 03:18:30.085+00,RJohnson@nps.gov_nps,2020/10/03 03:18:30.085+00,RJohnson@nps.gov_nps,1410140.445,10228.17203,226.8333786,293c10ec-d456-42c4-85b1-806b006e7352
97,GUIS,Lands - http://landsnet.nps.gov/tractsnet/documents/GUIS/Metadata/guis_metadata.xml,Gulf Islands National Seashore,2010/10/05 00:00:00+00,FL,SE,689020,National Seashore,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166436,Gulf Islands,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:18:17.833+00,RJohnson@nps.gov_nps,710305581.3,440556.2865,130412.4274,9a8baae4-4552-4a02-9272-c6d826328024
105,HAFO,Lands - http://landsnet.nps.gov/tractsnet/documents/HAFO/Metadata/hafo_metadata.xml,Hagerman Fossil Beds National Monument,2008/09/04 00:00:00+00,ID,PW,395749,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2169655,Hagerman Fossil Beds,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:19:17.171+00,RJohnson@nps.gov_nps,32934566.86,46102.36167,4380.330178,11a46457-6cfc-4623-b308-2fbe80d0e6e7
240,HALE,Lands - http://landsnet.nps.gov/tractsnet/documents/HALE/Metadata/hale_metadata.xml,Haleakala National Park,2017/01/26 00:00:00+00,HI,PW,358382,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2185783,Haleakala,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:34:51.077+00,RJohnson@nps.gov_nps,156331032.3,101519.5926,33630.52061,6d821a9c-2cdf-4ebe-b585-a957dd9b8061
210,HAGR,Lands - http://landsnet.nps.gov/tractsnet/documents/HAGR/Metadata/hagr_metadata.xml,Hamilton Grange National Memorial,2016/03/28 00:00:00+00,NY,NE,2083660,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047980,Hamilton Grange,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:31:22.156+00,RJohnson@nps.gov_nps,12400.39063,763.259589,1.753190248,d4ef1d86-e815-41bf-9e96-fdd2a2332688
211,HAMP,Lands - http://landsnet.nps.gov/tractsnet/documents/HAMP/Metadata/hamp_metadata.xml,Hampton National Historic Site,2016/01/26 00:00:00+00,MD,NE,584846,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2182232,Hampton,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:31:28.112+00,RJohnson@nps.gov_nps,421003.3711,3921.101716,62.00679643,322cfa79-244e-4c33-a5d4-b47beb3e88ac
465,HAFE,Lands - http://landsnet.nps.gov/tractsnet/documents/HAFE/Metadata/hafe_metadata.xml,Harpers Ferry National Historical Park,2020/09/29 00:00:00+00,WV,NC,1556735,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048163,Harpers Ferry,2020/10/03 03:29:57.944+00,RJohnson@nps.gov_nps,2020/10/03 03:29:57.944+00,RJohnson@nps.gov_nps,25199536.95,131460.0073,3721.910268,01e384d7-d914-4067-a43a-aca3c5d01e1c
422,HART,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,Harriet Tubman National Historical Park,2019/03/21 00:00:00+00,NY,NE,need,National Historical Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Harriet Tubman,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,256383.4414,2544.290808,33.96719968,9b308b08-0d8a-44e3-94fe-903bcb0d911e
406,HATU,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,Harriet Tubman Underground Railroad National Historical Park,2017/06/30 00:00:00+00,MD,NE,2783291,National Historical Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Harriet Tubman Underground Railroad,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,168814454.3,106156.5071,25542.12214,c1028d6f-2921-4ace-9ddf-838e91623bba
487,HSTR,Lands - http://landsnet.nps.gov/tractsnet/documents/HSTR/Metadata/hstr_metadata.xml,Harry S Truman National Historic Site,2020/11/30 00:00:00+00,MO,MW,2463113,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2185776,Harry S Truman,2021/01/03 06:11:21.914+00,RJohnson@nps.gov_nps,2021/01/03 06:11:21.914+00,RJohnson@nps.gov_nps,83442.25,1788.164116,12.46240808,719f5fa3-f394-4c20-8f6e-84ea1dd9c18b
317,HAVO,Lands - http://landsnet.nps.gov/tractsnet/documents/HAVO/Metadata/havo_metadata.xml,Hawai'i Volcanoes National Park,2019/09/09 00:00:00+00,HI,PW,365210,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2165326,Hawaii Volcanoes,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:43:52.987+00,RJohnson@nps.gov_nps,1642952586,360599.685,359589.249,53baf09c-7fa0-4d4b-bb50-9dee80aebf0d
355,HEHO,Lands - http://landsnet.nps.gov/tractsnet/documents/HEHO/Metadata/heho_metadata.xml,Herbert Hoover National Historic Site,2019/06/30 00:00:00+00,IA,MW,457629,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2188824,Herbert Hoover,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:48:22.146+00,RJohnson@nps.gov_nps,1357394.551,5325.098951,187.0243199,05b8f17d-15c8-4eaa-a73a-58f9377171c0
96,PIMA,Lands - http://landsnet.nps.gov/tractsnet/documents/PIMA/Metadata/pima_metadata.xml,Hohokam Pima National Monument,2010/09/20 00:00:00+00,AZ,IM,25440,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166444,Hohokam Pima,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:18:11.347+00,RJohnson@nps.gov_nps,9779859.348,16841.65088,1688.011682,687b20a0-5098-4406-8ff1-61b7e2383d9f
22,HOFR,Lands - http://landsnet.nps.gov/tractsnet/documents/HOFR/Metadata/hofr_metadata.xml,Home of Franklin D. Roosevelt National Historic Site,2006/03/07 00:00:00+00,NY,NE,1888929,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047983,Home of Franklin D Roosevelt,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:08:59.498+00,RJohnson@nps.gov_nps,6542741.789,19536.14317,898.7450344,ec6e0f58-45a2-4f23-af3d-937468ac73cf
263,HOME,Lands - http://landsnet.nps.gov/tractsnet/documents/HOME/Metadata/home_metadata.xml,Homestead National Monument,2017/12/14 00:00:00+00,NE,MW,830099,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048166,Homestead,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:37:21.565+00,RJohnson@nps.gov_nps,1491929.273,7913.363706,214.2750893,545f6238-a769-4554-ab3f-6a37176c9488
194,HONO,Lands - http://landsnet.nps.gov/tractsnet/documents/HONO/Metadata/hono_metadata.xml,Honouliuli National Historic Site,2015/08/13 00:00:00+00,HI,PW,2767391,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224523,Honouliuli,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:29:38.691+00,RJohnson@nps.gov_nps,727877.6758,7382.909298,155.1742924,fd3975a4-d74c-4eb0-bf90-4c9eddc2ce9b
362,HOCU,Lands - http://landsnet.nps.gov/tractsnet/documents/HOCU/Metadata/hocu_metadata.xml,Hopewell Culture National Historical Park,2019/07/10 00:00:00+00,OH,MW,1888931,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2188826,Hopewell Culture,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:49:06.591+00,RJohnson@nps.gov_nps,12116307.25,40884.81371,1789.673569,cca58ad0-ce04-404b-95d8-6232a100272d
126,HOFU,Lands - http://landsnet.nps.gov/tractsnet/documents/HOFU/Metadata/hofu_metadata.xml,Hopewell Furnace National Historic Site,2011/08/17 00:00:00+00,PA,NE,1193717,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2180623,Hopewell Furnace,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:21:49.505+00,RJohnson@nps.gov_nps,5895031.246,14014.76057,848.7007171,e72f5f5a-9f1b-4d57-9c52-a1a9260f9bff
78,HOBE,Lands - http://landsnet.nps.gov/tractsnet/documents/HOBE/Metadata/hobe_metadata.xml,Horseshoe Bend National Military Park,2009/10/26 00:00:00+00,AL,SE,149966,National Military Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049234,Horseshoe Bend,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:16:01.049+00,RJohnson@nps.gov_nps,11989088.3,15611.01669,2079.173196,58678b25-9f0a-45d8-93e0-99c2cb5135bd
443,HOSP,Lands - http://landsnet.nps.gov/tractsnet/documents/HOSP/Metadata/hosp_metadata.xml,Hot Springs National Park,2020/06/15 00:00:00+00,AR,MW,56796,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223244,Hot Springs,2020/06/30 08:13:53.340+00,RJohnson@nps.gov_nps,2020/06/30 08:13:53.340+00,RJohnson@nps.gov_nps,32612774.31,60153.82342,5457.062948,39d44ea9-4a12-4de4-8dea-2b64c5971f7b
38,HOVE,Lands - http://landsnet.nps.gov/tractsnet/documents/HOVE/Metadata/hove_metadata.xml,Hovenweep National Monument,2007/04/06 00:00:00+00,UT,IM,202599,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047986,Hovenweep,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:10:58.049+00,RJohnson@nps.gov_nps,5195288.977,21091.63114,808.9399412,8fdbafed-1b7e-47f7-96b0-f26f308105ac
48,HUTR,Lands - http://landsnet.nps.gov/tractsnet/documents/HUTR/Metadata/hutr_metadata.xml,Hubbell Trading Post National Historic Site,2008/05/13 00:00:00+00,AZ,IM,6092,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047988,Hubbell Trading Post,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:12:15.366+00,RJohnson@nps.gov_nps,983458.75,4954.335873,159.8920185,630c9e44-b178-427d-9520-fe23da4c2929
354,IATR,Lands - http://landsnet.nps.gov/tractsnet/documents/IATR/Metadata/iatr_metadata.xml,Ice Age National Scenic Trail,2019/06/30 00:00:00+00,WI,MW,2733461,National Scenic Trail,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048397,Ice Age,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:48:13.838+00,RJohnson@nps.gov_nps,1181653.957,6202.383678,155.7089952,2182a11a-bf0c-4567-980f-c8a241622e0a
267,INDE,Lands - http://landsnet.nps.gov/tractsnet/documents/INDE/Metadata/inde_metadata.xml,Independence National Historical Park,2017/11/09 00:00:00+00,PA,NE,1177725,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2249521,Independence,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:37:46.643+00,RJohnson@nps.gov_nps,298507.3672,9431.153431,43.29661515,3cdb8cbf-d15e-42c9-9a5e-9a80dc042465
432,INDU,Lands - http://landsnet.nps.gov/tractsnet/documents/INDU/Metadata/INDU_metadata.xml,Indiana Dunes National Park,2020/01/24 00:00:00+00,IN,MW,446903,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225696,Indiana Dunes,2020/04/04 06:06:22.394+00,RJohnson@nps.gov_nps,2020/04/04 06:06:22.394+00,RJohnson@nps.gov_nps,115487726.5,262805.6393,15927.13691,032ea754-f201-40b5-996b-c01d06f9671c
418,ISRO,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,Isle Royale National Park,2013/12/18 00:00:00+00,MI,MW,1616980,National Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Isle Royale,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,4985802199,346137.748,551761.1404,849de520-38b0-4d7a-8c0d-55cc82fd76b1
91,JAGA,Lands - http://landsnet.nps.gov/tractsnet/documents/JAGA/Metadata/jaga_metadata.xml,James A. Garfield National Historic Site,2010/09/07 00:00:00+00,OH,MW,1888932,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166418,James A Garfield,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:17:39.381+00,RJohnson@nps.gov_nps,56656.23828,1039.263662,7.806938356,0fbcda3d-f799-4271-b8fb-4258a80ce6cc
84,JELA,Lands - http://landsnet.nps.gov/tractsnet/documents/JELA/Metadata/jela_metadata.xml,Jean Lafitte National Historical Park and Preserve,2010/06/11 00:00:00+00,LA,SE,560393,National Historical Park and Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047992,Jean Lafitte,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:16:46.827+00,RJohnson@nps.gov_nps,117145047.5,117446.5577,21716.17677,1b0b6b8d-de34-42dd-a72c-4139cad7a73c
85,JECA,Lands - http://landsnet.nps.gov/tractsnet/documents/JECA/Metadata/jeca_metadata.xml,Jewel Cave National Monument,2010/07/22 00:00:00+00,SD,MW,1261888,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2165329,Jewel Cave,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:16:52.332+00,RJohnson@nps.gov_nps,9873220.813,13690.52457,1273.486231,3cbb5252-6b14-402b-a02d-b72b10def4ec
197,JICA,Lands - http://landsnet.nps.gov/tractsnet/documents/JICA/Metadata/jica_metadata.xml,Jimmy Carter National Historic Site,2015/08/03 00:00:00+00,GA,SE,1888934,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224524,Jimmy Carter,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:29:58.015+00,RJohnson@nps.gov_nps,407012.9492,15043.66409,72.0711443,4254f4ee-c8ab-4c47-b945-7e5a45a25f33
45,JODR,Lands - http://landsnet.nps.gov/tractsnet/documents/JODR/Metadata/jodr_metadata.xml,"John D. Rockefeller, Jr., Memorial Parkway",2008/04/14 00:00:00+00,WY,IM,1604577,National Parkway,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048169,John D Rockefeller Jr,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:11:55.453+00,RJohnson@nps.gov_nps,185341715.2,58880.60561,23622.3443,a9730412-2bff-4828-b7a0-2ad4c47519cf
