X,Y,OBJECTID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME,CreationDate,Creator,EditDate,Editor,GlobalID
-8573693.0353,4705518.7699,437,DDEM,Dwight D. Eisenhower Memorial,2020/09/29 00:00:00+00,DC,NC,need GNIS ID,Memorial,Lands,Dwight D. Eisenhower,2020/10/03 02:11:23.309+00,RJohnson@nps.gov_nps,2020/10/03 02:11:23.309+00,RJohnson@nps.gov_nps,c729dd43-bb46-44c8-90e4-146a0143e060
-11412330.7644,5425593.0698,438,BADL,Badlands National Park,2020/12/16 00:00:00+00,SD,MW,1265096,National Park,Lands,Badlands,2021/01/03 00:30:29.752+00,RJohnson@nps.gov_nps,2021/01/03 00:30:29.752+00,RJohnson@nps.gov_nps,441b1a40-8f46-4848-86b6-8518313ec22d
-10023361.6466,4575673.1178,439,STGE,Ste. Geneviève National Historical Park,2020/11/20 00:00:00+00,MO,MW,need,National Historical Park,Lands,Ste. Geneviève,2021/01/03 00:31:15.099+00,RJohnson@nps.gov_nps,2021/01/03 00:31:15.099+00,RJohnson@nps.gov_nps,8fc6de1e-4d60-4562-820e-b743c23ccfc3
-8579906.4495,4704863.2016,440,ARHO,"Arlington House, The Robert E. Lee Memorial",2021/01/22 00:00:00+00,VA,NC,1888900,National Memorial,Lands,"Arlington House, The Robert E. Lee Memorial",2021/04/02 04:54:08.021+00,RJohnson@nps.gov_nps,2021/04/02 04:54:08.021+00,RJohnson@nps.gov_nps,bb8d6d26-fda7-43e2-8c5b-12a187b8df01
-8560546.0725,4719385.7806,441,GREE,Greenbelt Park,2021/03/03 00:00:00+00,MD,NC,597496,Other Designation,Lands,Greenbelt,2021/04/02 04:54:08.605+00,RJohnson@nps.gov_nps,2021/04/02 04:54:08.605+00,RJohnson@nps.gov_nps,d2852e67-b57a-4b26-b378-89c04a3d24f7
-10172648.4481,3703473.9304,442,NATC,Natchez National Historical Park,2020/12/28 00:00:00+00,MS,SE,1888946,National Historical Park,Lands,Natchez,2021/04/02 04:54:09.064+00,RJohnson@nps.gov_nps,2021/04/02 04:54:09.064+00,RJohnson@nps.gov_nps,ff266000-9611-4eff-aada-06c5e19243c0
-12312816.3748,3786792.3153,443,SAGU,Saguaro National Park,2021/03/29 00:00:00+00,AZ,IM,10683,National Park,Lands,Saguaro,2021/04/02 04:54:09.477+00,RJohnson@nps.gov_nps,2021/04/02 04:54:09.477+00,RJohnson@nps.gov_nps,2bebe44c-7cac-42e6-8886-e36444b24e59
-8626800.9644,4738572.176,444,CHOH,Chesapeake and Ohio Canal National Historical Park,2021/01/22 00:00:00+00,DC,NC,583731,National Historical Park,Lands,Chesapeake and Ohio Canal,2021/04/02 04:54:09.702+00,RJohnson@nps.gov_nps,2021/04/02 04:54:09.702+00,RJohnson@nps.gov_nps,a687a4e4-910d-40bd-850b-2693e2bb8f44
-8196613.7,5311243.3106,445,SARA,Saratoga National Historical Park,2021/03/23 00:00:00+00,NY,NE,964487,National Historical Park,Lands,Saratoga,2021/04/02 04:54:10.115+00,RJohnson@nps.gov_nps,2021/04/02 04:54:10.115+00,RJohnson@nps.gov_nps,f7d49190-b77d-4aa7-89bf-b95c431e5fc3
-12488406.6093,4326320.9039,446,GRCA,Grand Canyon National Park,2021/01/08 00:00:00+00,AZ,IM,23866,National Park,Lands,Grand Canyon,2021/04/02 04:54:10.354+00,RJohnson@nps.gov_nps,2021/04/02 04:54:10.354+00,RJohnson@nps.gov_nps,61d69be7-1625-4589-bba2-d0b9fd11d692
-12078271.4577,4470304.4847,447,MEVE,Mesa Verde National Park,2021/03/08 00:00:00+00,CO,IM,179042,National Park,Lands,Mesa Verde,2021/04/02 04:54:10.762+00,RJohnson@nps.gov_nps,2021/04/02 04:54:10.762+00,RJohnson@nps.gov_nps,cacd7656-627d-4866-9a81-9f85e90fb142
-10398318.2659,4453030.3315,448,WICR,Wilson's Creek National Battlefield,2021/02/12 00:00:00+00,MO,MW,735922,National Battlefield,Lands,Wilson's Creek,2021/04/02 04:54:10.996+00,RJohnson@nps.gov_nps,2021/04/02 04:54:10.996+00,RJohnson@nps.gov_nps,70f5b0d5-9278-4453-902e-30ae5ffc5430
-11766224.2605,4917763.2427,449,ROMO,Rocky Mountain National Park,2021/02/22 00:00:00+00,CO,IM,204948,National Park,Lands,Rocky Mountain,2021/04/02 04:54:11.246+00,RJohnson@nps.gov_nps,2021/04/02 04:54:11.246+00,RJohnson@nps.gov_nps,2ed43839-f6d7-4ad6-afb0-19c094e86782
-8577736.5818,4676493.3263,450,PISC,Piscataway Park,2021/03/03 00:00:00+00,MD,NC,1676813,Other Designation,Lands,Piscataway,2021/04/02 04:54:11.496+00,RJohnson@nps.gov_nps,2021/04/02 04:54:11.496+00,RJohnson@nps.gov_nps,fb9197b0-6308-4891-9628-041451caeb77
-11719920.2355,4709206.626,451,FLFO,Florissant Fossil Beds National Monument,2021/03/22 00:00:00+00,CO,IM,191398,National Monument,Lands,Florissant Fossil Beds,2021/04/02 04:54:11.746+00,RJohnson@nps.gov_nps,2021/04/02 04:54:11.746+00,RJohnson@nps.gov_nps,0d71b970-8655-4d48-872b-876e4fa00569
-8598147.3995,4837543.2713,452,GETT,Gettysburg National Military Park,2021/01/11 00:00:00+00,PA,NE,1175577,National Military Park,Lands,Gettysburg,2021/04/02 04:54:12.012+00,RJohnson@nps.gov_nps,2021/04/02 04:54:12.012+00,RJohnson@nps.gov_nps,369b88f5-8be6-4ee8-b23e-55ac68c4a5ae
-8614728.1041,4662519.0657,453,PRWI,Prince William Forest Park,2021/03/09 00:00:00+00,VA,NC,1472799,Other Designation,Lands,Prince William Forest,2021/04/02 04:54:12.481+00,RJohnson@nps.gov_nps,2021/04/02 04:54:12.481+00,RJohnson@nps.gov_nps,232bc9ca-b5f1-44c1-8c29-76006f20bbbb
-9031204.7604,4359513.6237,454,BLRI,Blue Ridge Parkway,2021/03/23 00:00:00+00,NC,NT,1009494,Parkway,Lands,Blue Ridge Parkway,2021/04/02 04:54:12.716+00,RJohnson@nps.gov_nps,2021/04/02 04:54:12.716+00,RJohnson@nps.gov_nps,9c1d15a4-c0a2-4b76-b47c-d8652c27b351
-8603037.378,4519993.859,455,RICH,Richmond National Battlefield Park,2021/03/23 00:00:00+00,VA,NE,1473199,National Battlefield Park,Lands,Richmond,2021/04/02 04:54:12.934+00,RJohnson@nps.gov_nps,2021/04/02 04:54:12.934+00,RJohnson@nps.gov_nps,a85483b6-29e6-412f-810a-28d9a3158d9e
-9380531.1177,4025291.2378,456,CHAT,Chattahoochee River National Recreation Area,2021/03/09 00:00:00+00,GA,SE,1688073,National Recreation Area,Lands,Chattahoochee River,2021/04/02 04:54:13.169+00,RJohnson@nps.gov_nps,2021/04/02 04:54:13.169+00,RJohnson@nps.gov_nps,b4cfbb96-01ef-450a-8b8a-e4dbac137c88
-10959924.3074,3418064.3656,457,SAAN,San Antonio Missions National Historical Park,2021/03/24 00:00:00+00,TX,IM,1377039,National Historical Park,Lands,San Antonio Missions,2021/04/02 04:54:13.419+00,RJohnson@nps.gov_nps,2021/04/02 04:54:13.419+00,RJohnson@nps.gov_nps,19e276da-b194-4f5f-b4cf-0b3b77715e77
-9181051.3231,4300600.8994,458,APPA,Appalachian National Scenic Trail,2021/03/23 00:00:00+00,ME,NT,2766084,National Scenic Trail,Lands,Appalachian,2021/04/02 04:54:13.653+00,RJohnson@nps.gov_nps,2021/04/02 04:54:13.653+00,RJohnson@nps.gov_nps,8f8f5d2b-a75c-4083-96ea-e323870b340c
-8577116.5163,4680927.6446,459,GWMP,George Washington Memorial Parkway,2021/02/10 00:00:00+00,VA,NC,584569,National Parkway,Lands,George Washington,2021/04/02 04:54:13.856+00,RJohnson@nps.gov_nps,2021/04/02 04:54:13.856+00,RJohnson@nps.gov_nps,280bf60d-c58e-4cb0-b8f1-c96f35a7b88b
-10219983.4991,5843428.2416,460,NOCO,North Country National Scenic Trail,2021/03/04 00:00:00+00,MI,NT,1622686,National Scenic Trail,Lands,North Country,2021/04/02 04:54:14.075+00,RJohnson@nps.gov_nps,2021/04/02 04:54:14.075+00,RJohnson@nps.gov_nps,821134e1-53d9-466c-a08b-2fe7701a517a
